Order_ID,Customer_ID,Age,Gender,City,Product_Category,Product,Quantity,Unit_Price,Discount,Payment_Method,Order_Date,Rating,Delivery_Days,Returned,Total_Amount
ORD109775,CUST6309,39.0,Male,Mumbai,Beauty,Hair Dryer,1,2332.64,10.0,Wallet,2025-01-25,4.6,4.0,No,2099.38
ORD105574,CUST6377,37.0,Male,Mumbai,Sports,Football,1,1071.22,25.0,Wallet,2026-07-31,3.9,4.0,No,803.42
ORD106136,CUST4344,26.0,Male,Mumbai,Electronics,Headphones,1,3342.61,0.0,Debit Card,2026-07-14,2.8,2.0,No,3342.61
ORD104428,CUST7951,45.0,Female,Vijayawada,Electronics,Tablet,2,18707.52,15.0,Wallet,2026-06-10,4.1,1.0,No,31802.79
ORD105248,CUST5377,23.0,Male,Mumbai,Electronics,Smartwatch,4,6479.69,30.0,Credit Card,2025-12-19,3.5,1.0,No,18143.14
ORD111898,CUST5179,42.0,Female,Ahmedabad,Fashion,T-Shirt,2,773.37,5.0,Wallet,2025-08-09,3.7,4.0,No,1469.41
ORD103982,CUST2669,47.0,Male,Visakhapatnam,Fashion,Shoes,1,2525.63,20.0,Net Banking,2025-07-26,4.8,6.0,No,2020.5
ORD107826,CUST1955,26.0,Male,Delhi,Electronics,Tablet,2,20446.17,0.0,Wallet,2025-10-01,4.2,3.0,No,40892.34
ORD102670,CUST2835,31.0,Male,Mumbai,Fashion,Jacket,1,2788.32,15.0,Credit Card,2025-11-21,4.2,5.0,No,2370.07
ORD103978,CUST2251,34.0,Male,Hyderabad,Electronics,Headphones,1,3255.1,10.0,Credit Card,2025-08-02,3.2,3.0,No,2929.59
ORD100280,CUST4222,29.0,Male,Pune,Sports,Yoga Mat,2,946.93,15.0,Credit Card,2026-12-23,4.0,2.0,No,1609.78
ORD111174,CUST7361,27.0,Female,Bengaluru,Books,Programming Book,3,903.64,0.0,UPI,2026-08-09,3.4,6.0,Yes,2710.91
ORD108719,CUST1283,38.0,Female,Warangal,Home & Kitchen,Cookware Set,4,3135.42,20.0,Wallet,2025-02-27,3.5,5.0,No,10033.34
ORD107453,CUST2324,28.0,Female,Pune,Fashion,Jacket,1,2574.13,15.0,COD,2025-02-13,2.9,2.0,Yes,2188.01
ORD105198,CUST2049,27.0,Female,Guntur,Fashion,T-Shirt,3,870.06,10.0,Debit Card,2025-05-10,3.8,5.0,No,2349.16
ORD114669,CUST8095,24.0,Male,Ahmedabad,Electronics,Smartphone,1,23579.54,10.0,Credit Card,2026-01-12,3.4,5.0,No,21221.58
ORD114047,CUST8620,30.0,Male,Vijayawada,Books,Programming Book,1,829.87,10.0,Net Banking,2025-09-03,4.3,4.0,No,746.89
ORD104156,CUST3278,37.0,Female,Visakhapatnam,Electronics,Smartwatch,3,7064.33,10.0,Wallet,2025-06-01,4.9,6.0,Yes,19073.7
ORD111418,CUST6090,37.0,Male,Mumbai,Home & Kitchen,Lamp,1,1274.55,30.0,Debit Card,2026-05-26,4.1,6.0,No,892.19
ORD104884,CUST4282,31.0,Male,Delhi,Fashion,Jeans,1,2013.38,20.0,Wallet,2025-08-03,4.0,5.0,No,1610.71
ORD105808,CUST4987,38.0,Male,Delhi,Sports,Cricket Bat,1,3124.57,0.0,Net Banking,2025-06-17,3.5,8.0,No,3124.57
ORD103810,CUST3011,18.0,Male,Ahmedabad,Sports,Football,1,1273.86,5.0,COD,2025-01-02,2.9,3.0,No,1210.16
ORD108714,CUST3188,36.0,Male,Hyderabad,Beauty,Perfume,1,1833.92,10.0,Wallet,2025-11-16,3.6,3.0,Yes,1650.53
ORD109287,CUST1495,52.0,Male,Bengaluru,Sports,Cricket Bat,1,3153.77,10.0,Debit Card,2026-06-26,4.4,5.0,No,2838.39
ORD104684,CUST8111,30.0,Male,Visakhapatnam,Beauty,Perfume,1,2017.06,5.0,Net Banking,2026-12-08,4.3,3.0,No,1916.21
ORD110250,CUST1384,43.0,Female,Delhi,Books,Exam Guide,1,770.75,10.0,,2025-02-13,3.6,2.0,No,693.68
ORD112684,CUST4488,26.0,Female,Visakhapatnam,Electronics,Laptop,1,52379.75,20.0,COD,2025-02-28,3.9,7.0,No,41903.8
ORD110780,CUST4996,34.0,Female,Delhi,Home & Kitchen,Bedsheet,1,1509.12,10.0,Credit Card,2025-04-27,2.5,7.0,No,1358.21
ORD105594,CUST3587,21.0,Male,Mumbai,Electronics,Tablet,2,21482.93,15.0,Credit Card,2025-04-09,3.8,4.0,Yes,36520.98
ORD111668,CUST8285,43.0,Male,Bengaluru,Sports,Yoga Mat,1,839.84,10.0,Credit Card,2026-06-30,4.2,7.0,No,755.86
ORD106898,CUST7211,35.0,Female,Mumbai,Electronics,Headphones,1,3335.79,0.0,COD,2025-04-13,4.5,5.0,No,3335.79
ORD104564,CUST4704,52.0,Female,Vijayawada,Sports,Dumbbells,2,2824.76,20.0,Credit Card,2025-10-11,5.0,6.0,No,4519.62
ORD108377,CUST1292,24.0,Male,Warangal,Beauty,Hair Dryer,2,2369.51,0.0,upi,2025-06-24,3.5,7.0,No,4739.02
ORD114539,CUST2878,34.0,Male,Warangal,Books,Data Science Book,1,1297.03,15.0,Debit Card,2026-11-25,5.0,6.0,No,1102.47
ORD110695,CUST4236,45.0,Female,Hyderabad,Beauty,Face Wash,1,572.12,0.0,Net Banking,2025-11-30,3.8,3.0,Yes,572.12
ORD101270,CUST5000,30.0,Female,Chennai,Home & Kitchen,Air Fryer,2,7320.23,20.0,Wallet,2025-05-16,3.6,3.0,No,11712.38
ORD102351,CUST1168,31.0,Male,Ahmedabad,Electronics,Tablet,1,24221.41,10.0,COD,2026-08-05,3.1,5.0,No,21799.27
ORD108746,CUST7530,43.0,Male,Hyderabad,Fashion,Jacket,2,3442.71,0.0,,2025-11-25,5.0,3.0,No,6885.43
ORD101385,CUST4706,44.0,Male,Bengaluru,Books,Exam Guide,4,764.04,25.0,Credit Card,2025-03-22,4.0,1.0,No,2292.12
ORD109431,CUST5801,37.0,Male,Vijayawada,Home & Kitchen,Air Fryer,2,5799.33,5.0,UPI,2026-07-05,3.9,2.0,No,11018.73
ORD109037,CUST6599,33.0,Male,Pune,Books,Exam Guide,1,789.12,15.0,COD,2026-04-06,3.8,4.0,No,670.75
ORD105857,CUST1886,40.0,Male,Pune,Home & Kitchen,Mixer Grinder,1,2975.14,0.0,COD,2025-08-22,4.8,7.0,No,2975.14
ORD100298,CUST5902,28.0,Female,Pune,Sports,Football,1,1284.25,25.0,COD,2025-05-29,2.5,5.0,No,963.19
ORD108636,CUST1313,28.0,Female,Delhi,Home & Kitchen,Mixer Grinder,2,3283.31,0.0,Wallet,2025-11-07,3.8,5.0,No,6566.62
ORD113267,CUST3517,52.0,Male,Visakhapatnam,Home & Kitchen,Cookware Set,2,2720.02,10.0,Debit Card,2025-09-16,3.9,3.0,No,4896.04
ORD111662,CUST3308,34.0,Male,Kolkata,Fashion,Jeans,3,1989.36,20.0,Debit Card,2026-10-15,2.8,5.0,No,4774.46
ORD111551,CUST4711,37.0,Other,Ahmedabad,Electronics,Smartphone,5,28216.88,10.0,Net Banking,2025-06-03,4.2,2.0,Yes,126975.94
ORD102078,CUST7910,20.0,Male,Bengaluru,Electronics,Headphones,1,2826.99,15.0,COD,2025-05-09,2.9,6.0,Yes,2402.94
ORD111656,CUST2298,24.0,Male,Visakhapatnam,Home & Kitchen,Lamp,3,1316.54,20.0,Credit Card,2025-01-27,3.0,6.0,Yes,3159.69
ORD112023,CUST4153,32.0,Male,Ahmedabad,Fashion,Jeans,1,1613.98,30.0,Net Banking,2026-11-09,2.3,3.0,No,1129.79
ORD102230,CUST2810,31.0,Female,Visakhapatnam,Beauty,Face Wash,3,481.61,10.0,Credit Card,2025-05-14,3.6,3.0,No,1300.34
ORD102843,CUST5614,18.0,Male,Ahmedabad,Fashion,Jacket,1,2577.35,5.0,Debit Card,2026-04-06,4.5,5.0,No,2448.49
ORD102538,CUST3116,43.0,Female,Kolkata,Fashion,Handbag,1,2437.67,20.0,Net Banking,2025-10-04,3.4,6.0,Yes,1950.13
ORD100195,CUST8379,43.0,Female,Bengaluru,Electronics,Tablet,3,23598.01,20.0,Wallet,2026-12-27,3.2,4.0,No,56635.22
ORD112494,CUST8470,40.0,Female,Bengaluru,Sports,Dumbbells,1,2365.67,5.0,UPI,2025-09-07,4.2,2.0,No,2247.38
ORD107363,CUST5217,20.0,Female,Hyderabad,Sports,Dumbbells,1,2579.81,15.0,Wallet,2026-04-07,3.3,4.0,No,2192.84
ORD106637,CUST3974,41.0,Male,Delhi,Electronics,Smartwatch,2,6681.16,20.0,Net Banking,2025-05-16,2.3,1.0,No,10689.86
ORD107499,CUST6105,31.0,Female,Visakhapatnam,Beauty,Perfume,1,2055.32,10.0,Net Banking,2025-07-30,3.3,6.0,No,1849.79
ORD110916,CUST1521,33.0,Male,Chennai,Books,Exam Guide,3,709.16,5.0,COD,2026-07-05,4.0,4.0,No,2021.11
ORD104043,CUST8732,32.0,Male,Ahmedabad,Electronics,Smartwatch,3,7003.25,10.0,UPI,2026-10-13,,6.0,No,18908.77
ORD106554,CUST1196,35.0,Female,,Electronics,Laptop,1,68448.81,5.0,COD,2026-12-11,2.2,8.0,No,65026.37
ORD105506,CUST4090,27.0,Male,Mumbai,Fashion,Handbag,1,2439.3,20.0,Net Banking,2026-08-17,3.2,6.0,No,1951.44
ORD106855,CUST7705,31.0,Male,Warangal,Electronics,Smartwatch,1,6483.93,0.0,,2025-12-22,3.1,5.0,No,6483.93
ORD106762,CUST6599,37.0,Male,Hyderabad,Home & Kitchen,Mixer Grinder,2,3801.92,5.0,UPI,2026-12-06,4.1,6.0,Yes,7223.64
ORD105301,CUST5291,37.0,Female,Warangal,Home & Kitchen,Mixer Grinder,1,3239.25,15.0,Debit Card,2026-07-02,4.0,6.0,No,2753.36
ORD111632,CUST7724,35.0,,Bengaluru,Home & Kitchen,Lamp,2,1268.53,5.0,Wallet,2026-12-13,3.8,5.0,No,2410.21
ORD100321,CUST1133,37.0,Female,Chennai,Books,Exam Guide,4,660.79,5.0,Credit Card,2025-05-22,2.3,5.0,No,2510.98
ORD107136,CUST8173,18.0,Female,Guntur,Beauty,Perfume,1,1764.23,25.0,,2026-05-14,3.8,1.0,No,1323.17
ORD101372,CUST1729,20.0,Male,Guntur,Books,Novel,1,539.39,0.0,Credit Card,2025-04-14,4.3,4.0,No,539.39
ORD114800,CUST4810,30.0,Female,Ahmedabad,Home & Kitchen,Cookware Set,1,2388.33,25.0,COD,2026-03-22,3.8,5.0,No,1791.24
ORD102655,CUST2752,25.0,Male,Kolkata,Fashion,Shoes,1,2640.34,25.0,Net Banking,2025-07-05,4.9,6.0,No,1980.26
ORD109100,CUST6466,27.0,Male,Chennai,Books,Programming Book,1,911.27,5.0,Wallet,2026-04-02,2.4,6.0,No,865.71
ORD110530,CUST5807,28.0,Male,Visakhapatnam,Home & Kitchen,Air Fryer,1,7454.39,10.0,Credit Card,2026-05-27,4.1,4.0,No,6708.95
ORD103399,CUST2109,38.0,Female,Pune,Beauty,Face Wash,1,439.76,15.0,Debit Card,2025-11-30,3.9,2.0,No,373.8
ORD108533,CUST5804,23.0,Female,Kolkata,Electronics,Smartphone,1,27981.68,10.0,Wallet,2025-10-26,4.9,6.0,No,25183.51
ORD109647,CUST8881,43.0,Female,Visakhapatnam,Fashion,Shoes,1,2766.11,0.0,COD,2025-09-02,4.2,6.0,No,2766.11
ORD111327,CUST6266,25.0,Male,Mumbai,Beauty,Makeup Kit,1,2642.05,10.0,UPI,2026-07-07,2.6,1.0,No,2377.85
ORD110626,CUST2809,28.0,Male,Hyderabad,Beauty,Moisturizer,1,691.22,5.0,COD,2025-02-08,4.4,5.0,No,656.66
ORD112655,CUST6944,26.0,Male,Hyderabad,Fashion,Handbag,2,2076.98,10.0,UPI,2026-03-11,3.2,9.0,No,3738.56
ORD100927,CUST6923,27.0,Male,Guntur,Electronics,Laptop,3,53218.61,15.0,Net Banking,2025-12-30,3.7,5.0,No,135707.46
ORD100245,CUST1187,40.0,Female,Warangal,Home & Kitchen,Cookware Set,2,3156.78,5.0,Wallet,2025-11-11,,4.0,No,5997.88
ORD107470,CUST4974,32.0,Male,Delhi,Home & Kitchen,Lamp,1,1163.24,10.0,Wallet,2026-08-05,2.8,3.0,No,1046.92
ORD108208,CUST1374,27.0,Female,,Fashion,Jacket,4,3204.32,5.0,Credit Card,2026-10-13,3.8,7.0,Yes,12176.4
ORD100144,CUST1305,18.0,Female,Warangal,Home & Kitchen,Lamp,1,1364.48,10.0,Net Banking,2025-08-03,3.3,2.0,No,1228.03
ORD105984,CUST6982,21.0,Male,Ahmedabad,Fashion,Jeans,1,1622.53,15.0,Debit Card,2026-06-16,4.4,4.0,No,1379.15
ORD108152,CUST5717,28.0,Male,Kolkata,Home & Kitchen,Mixer Grinder,1,3743.13,20.0,Net Banking,2025-02-28,4.5,3.0,No,2994.5
ORD102364,CUST8974,32.0,Male,Ahmedabad,Sports,Running Shoes,1,3714.72,10.0,Net Banking,2026-04-21,3.8,5.0,No,3343.25
ORD111032,CUST6049,18.0,Female,Ahmedabad,Fashion,Jeans,1,1821.71,10.0,Credit Card,2025-11-11,5.0,3.0,No,1639.54
ORD100130,CUST7330,31.0,Female,Bengaluru,Home & Kitchen,Bedsheet,1,1364.73,5.0,Net Banking,2026-04-12,4.0,3.0,No,1296.49
ORD101162,CUST3611,30.0,Male,Guntur,Beauty,Face Wash,2,537.23,10.0,Net Banking,2025-03-02,3.9,5.0,Yes,967.01
ORD113539,CUST2573,30.0,Female,Chennai,Fashion,Handbag,1,2246.97,10.0,Credit Card,2025-11-24,4.6,3.0,No,2022.27
ORD114768,CUST6833,33.0,Male,Guntur,Home & Kitchen,Air Fryer,2,6079.01,10.0,Debit Card,2026-12-23,3.7,3.0,No,10942.22
ORD105954,CUST5477,31.0,Female,Visakhapatnam,Electronics,Smartwatch,1,6453.4,10.0,Credit Card,2025-11-06,4.1,6.0,No,5808.06
ORD100288,CUST7951,32.0,Male,Hyderabad,Fashion,Shoes,2,2410.91,15.0,Debit Card,2026-08-13,3.4,4.0,Yes,4098.54
ORD109432,CUST6294,18.0,Other,Guntur,Electronics,Laptop,1,58974.23,0.0,UPI,2026-05-03,3.5,6.0,No,58974.23
ORD105309,CUST4105,35.0,Male,Chennai,Electronics,Smartphone,2,26669.77,5.0,Debit Card,2026-03-12,3.8,2.0,No,50672.56
ORD108682,CUST4257,40.0,Male,Warangal,Home & Kitchen,Air Fryer,1,6888.33,25.0,UPI,2025-08-12,5.0,2.0,No,5166.25
ORD101171,CUST4968,47.0,Male,Chennai,Fashion,T-Shirt,1,824.68,20.0,Net Banking,2026-01-22,4.5,2.0,No,659.74
ORD113106,CUST6081,34.0,Female,Kolkata,Beauty,Makeup Kit,1,2800.5,10.0,,2026-04-30,4.3,2.0,No,2520.45
ORD111563,CUST7152,46.0,Female,Vijayawada,Fashion,T-Shirt,2,1019.23,15.0,Net Banking,2026-10-12,3.8,4.0,No,1732.69
ORD106793,CUST6224,,,Visakhapatnam,Beauty,Perfume,3,2013.02,5.0,Wallet,2025-04-15,3.9,3.0,No,5737.11
ORD112632,CUST5998,33.0,Male,Mumbai,Beauty,Hair Dryer,2,2397.35,10.0,Net Banking,2025-09-22,5.0,7.0,Yes,4315.23
ORD101860,CUST5680,43.0,Female,Kolkata,Fashion,T-Shirt,5,796.84,0.0,Net Banking,2025-10-17,5.0,5.0,No,3984.22
ORD113846,CUST7458,38.0,Female,Vijayawada,Electronics,Tablet,1,20199.81,25.0,COD,2025-07-06,2.6,5.0,No,15149.86
ORD109966,CUST6098,31.0,Female,Delhi,Electronics,Smartwatch,3,7094.22,15.0,UPI,2026-12-29,4.3,6.0,No,18090.27
ORD106782,CUST5321,35.0,Male,Ahmedabad,Fashion,T-Shirt,2,862.07,5.0,Debit Card,2025-05-05,4.4,5.0,No,1637.93
ORD109546,CUST2192,26.0,Male,Ahmedabad,Fashion,Shoes,1,2539.29,15.0,Credit Card,2026-03-12,4.6,5.0,No,2158.4
ORD110241,CUST7543,34.0,Female,Vijayawada,Fashion,Handbag,1,1924.27,20.0,COD,2025-12-12,4.9,4.0,No,1539.42
ORD103122,CUST8882,44.0,Male,Visakhapatnam,Fashion,Jacket,2,3165.45,10.0,Net Banking,2025-07-28,5.0,4.0,Yes,5697.82
ORD108580,CUST5338,33.0,Male,Chennai,Electronics,Smartphone,1,23886.61,25.0,COD,2025-04-12,4.2,4.0,No,17914.96
ORD101312,CUST8801,19.0,Female,Warangal,Books,Exam Guide,2,762.47,15.0,Debit Card,2025-05-05,5.0,4.0,No,1296.19
ORD101033,CUST4388,31.0,Male,Pune,Home & Kitchen,Cookware Set,2,2750.36,15.0,COD,2026-05-24,3.5,9.0,No,4675.61
ORD108340,CUST5428,18.0,Female,Warangal,Beauty,Moisturizer,3,801.51,15.0,Net Banking,2026-09-13,3.8,5.0,No,2043.86
ORD110068,CUST6883,41.0,Female,Visakhapatnam,Books,Novel,2,524.79,30.0,UPI,2025-06-29,3.2,4.0,No,734.7
ORD106383,CUST3956,51.0,Female,Pune,Beauty,Makeup Kit,2,2364.71,15.0,Credit Card,2026-02-10,3.6,,Yes,4020.01
ORD107911,CUST7184,24.0,Male,Hyderabad,Books,Programming Book,1,843.2,10.0,UPI,2025-07-09,2.9,2.0,No,758.88
ORD100932,CUST7682,28.0,Male,Delhi,Fashion,T-Shirt,5,784.44,25.0,Credit Card,2025-12-02,4.1,7.0,No,2941.64
ORD100692,CUST2774,21.0,Male,Warangal,Sports,Dumbbells,1,2386.77,15.0,COD,2026-07-22,4.0,5.0,No,2028.75
ORD109964,CUST5303,18.0,Male,Ahmedabad,Books,Data Science Book,2,1169.57,15.0,Net Banking,2026-03-05,3.6,11.0,No,1988.27
ORD106365,CUST5365,34.0,Female,,Sports,Dumbbells,2,2794.28,25.0,Net Banking,2026-12-11,4.2,8.0,No,4191.43
ORD101910,CUST2695,40.0,Male,Ahmedabad,Sports,Yoga Mat,2,1001.77,15.0,Debit Card,2025-11-19,4.1,2.0,No,1703.01
ORD109022,CUST5640,34.0,Male,Vijayawada,Books,Novel,1,480.09,15.0,COD,2025-03-16,3.6,4.0,No,408.07
ORD113445,CUST5953,24.0,Female,Chennai,Fashion,Jacket,1,3411.2,5.0,Wallet,2026-07-12,3.4,4.0,No,3240.64
ORD114249,CUST8519,29.0,Female,Ahmedabad,Electronics,Tablet,2,22919.18,20.0,Net Banking,2026-08-09,3.7,3.0,No,36670.7
ORD100045,CUST4157,45.0,Female,Mumbai,Sports,Dumbbells,2,2345.77,0.0,Credit Card,2026-02-10,3.8,4.0,No,4691.54
ORD103940,CUST2704,26.0,Male,Kolkata,Electronics,Headphones,3,2598.05,10.0,COD,2026-10-24,4.1,4.0,No,7014.74
ORD109930,CUST5364,41.0,Female,Bengaluru,Home & Kitchen,Cookware Set,2,3192.45,5.0,Debit Card,2026-10-25,3.5,7.0,No,6065.65
ORD107109,CUST3160,26.0,Male,Vijayawada,Fashion,T-Shirt,1,972.15,5.0,UPI,2025-02-27,3.4,10.0,No,923.54
ORD109293,CUST7607,40.0,Female,Kolkata,Beauty,Perfume,3,1653.04,10.0,,2026-02-17,3.5,4.0,Yes,4463.19
ORD104320,CUST6926,40.0,Female,Vijayawada,Fashion,Shoes,3,2489.02,25.0,Net Banking,2025-08-27,3.3,9.0,No,5600.28
ORD102966,CUST3231,42.0,Male,Ahmedabad,Home & Kitchen,Bedsheet,2,1407.63,20.0,Net Banking,2025-09-26,3.7,5.0,Yes,2252.21
ORD103970,CUST7450,35.0,Male,Delhi,Electronics,Headphones,3,3150.0,30.0,Net Banking,2026-08-02,3.7,6.0,No,6615.01
ORD113511,CUST4256,31.0,Male,Chennai,Fashion,Handbag,4,2291.69,20.0,UPI,2026-03-26,4.4,4.0,No,7333.42
ORD109973,CUST8987,33.0,Female,Pune,Books,Data Science Book,2,1365.83,10.0,Credit Card,2026-05-07,5.0,5.0,No,2458.49
ORD112977,CUST8802,31.0,Female,Chennai,Beauty,Moisturizer,2,603.76,10.0,Debit Card,2026-06-19,2.6,6.0,No,1086.76
ORD107479,CUST8974,18.0,Male,Delhi,Fashion,Jeans,3,1571.63,10.0,Debit Card,2025-01-30,2.9,1.0,No,4243.39
ORD106309,CUST6383,31.0,Female,Vijayawada,Fashion,Handbag,1,2063.81,10.0,Wallet,2026-06-09,3.0,5.0,Yes,1857.43
ORD104160,CUST2255,29.0,Male,Delhi,Electronics,Laptop,1,66376.55,5.0,COD,2025-09-13,4.3,2.0,No,63057.73
ORD103093,CUST3031,35.0,female,Delhi,Sports,Yoga Mat,2,886.0,10.0,Net Banking,2025-01-12,3.8,7.0,No,1594.81
ORD112060,CUST7345,32.0,Male,Vijayawada,Home & Kitchen,Air Fryer,2,7465.38,5.0,Debit Card,2026-09-27,3.5,4.0,No,14184.22
ORD107955,CUST6910,38.0,Other,Vijayawada,Sports,Yoga Mat,1,1025.39,25.0,UPI,2025-08-03,3.9,2.0,No,769.04
ORD105556,CUST8390,18.0,Female,Mumbai,Sports,Football,2,1061.42,20.0,Net Banking,2026-08-22,5.0,6.0,No,1698.27
ORD103983,CUST3968,35.0,Female,Visakhapatnam,Home & Kitchen,Lamp,2,1334.67,20.0,UPI,2025-08-26,2.0,3.0,No,2135.47
ORD111380,CUST8782,22.0,Female,Kolkata,Fashion,Shoes,1,2572.26,15.0,Net Banking,2025-12-15,3.7,6.0,No,2186.42
ORD106941,CUST4734,28.0,Male,Chennai,Beauty,Hair Dryer,1,2050.13,10.0,Net Banking,2025-04-02,3.8,6.0,Yes,1845.12
ORD101405,CUST8823,36.0,Female,Mumbai,Electronics,Tablet,2,24803.95,0.0,Debit Card,2025-09-03,4.7,3.0,No,49607.9
ORD103196,CUST8327,32.0,Female,Visakhapatnam,Fashion,T-Shirt,2,824.97,10.0,Net Banking,2025-06-10,3.1,3.0,No,1484.94
ORD109499,CUST2857,29.0,Male,Ahmedabad,Books,Biography,1,609.36,15.0,Credit Card,2026-02-26,3.6,2.0,No,517.96
ORD113028,CUST4136,36.0,Male,Hyderabad,Home & Kitchen,Cookware Set,1,2461.17,,Net Banking,2026-08-15,3.8,3.0,No,1845.88
ORD109801,CUST4301,36.0,Male,Pune,Electronics,Tablet,1,18861.2,0.0,Net Banking,2026-01-19,3.8,5.0,No,18861.2
ORD100970,CUST7456,30.0,Male,Guntur,Electronics,Smartphone,2,25645.21,0.0,Debit Card,2025-11-07,4.8,7.0,No,51290.43
ORD112223,CUST7531,34.0,Male,Mumbai,Beauty,Hair Dryer,2,2084.87,10.0,COD,2026-01-09,4.7,3.0,No,3752.77
ORD106544,CUST5536,36.0,Female,Delhi,Home & Kitchen,Lamp,1,1160.52,25.0,COD,2026-09-09,4.7,4.0,No,870.39
ORD109118,CUST1810,48.0,Female,Hyderabad,Home & Kitchen,Lamp,2,1228.84,20.0,Credit Card,2026-06-30,2.6,6.0,No,1966.15
ORD102844,CUST1358,45.0,Female,Guntur,Electronics,Smartwatch,2,6386.67,0.0,UPI,2026-01-06,3.8,1.0,No,12773.34
ORD102852,CUST5441,21.0,Female,Bengaluru,Fashion,T-Shirt,1,788.9,10.0,Credit Card,2025-06-29,4.4,5.0,Yes,710.01
ORD112409,CUST5416,32.0,Male,Mumbai,Home & Kitchen,Bedsheet,5,1468.19,5.0,COD,2026-08-27,4.1,4.0,No,6973.92
ORD112830,CUST8876,48.0,Female,Pune,Electronics,Tablet,1,22207.49,0.0,Wallet,2025-03-30,4.2,10.0,Yes,22207.49
ORD105957,CUST6129,41.0,Male,Mumbai,Home & Kitchen,Cookware Set,1,3069.87,5.0,UPI,2026-02-09,3.4,2.0,No,2916.38
ORD112579,CUST6423,33.0,Male,Hyderabad,Fashion,Shoes,1,2225.51,20.0,Net Banking,2025-04-11,3.5,2.0,No,1780.41
ORD112019,CUST4426,30.0,Female,Guntur,Home & Kitchen,Lamp,1,1291.01,20.0,Credit Card,2026-09-23,3.4,10.0,Yes,1032.81
ORD104472,CUST8178,20.0,Female,Visakhapatnam,Fashion,T-Shirt,4,971.97,25.0,Credit Card,2026-11-22,3.9,3.0,Yes,2915.9
ORD114419,CUST4005,31.0,Female,Bengaluru,Fashion,T-Shirt,3,955.04,5.0,Credit Card,2025-11-15,2.8,5.0,No,2721.86
ORD112094,CUST3215,33.0,Female,Vijayawada,Fashion,Shoes,2,2651.25,10.0,Debit Card,2025-03-28,3.8,7.0,No,4772.24
ORD101790,CUST4004,47.0,Male,Visakhapatnam,Electronics,Smartwatch,3,6241.19,20.0,Net Banking,2026-10-22,5.0,6.0,Yes,14978.85
ORD112467,CUST8967,18.0,Female,Mumbai,Fashion,T-Shirt,1,1015.05,20.0,Debit Card,2026-06-28,4.0,3.0,No,812.04
ORD102060,CUST2772,18.0,Female,Ahmedabad,Electronics,Headphones,1,2779.34,15.0,Debit Card,2026-04-27,3.9,4.0,Yes,2362.44
ORD107144,CUST8898,43.0,Female,Chennai,Electronics,Smartwatch,1,7179.63,5.0,Wallet,2025-04-22,3.9,1.0,No,6820.65
ORD109414,CUST6499,32.0,Male,Pune,Books,Exam Guide,1,739.07,10.0,Debit Card,2025-06-17,4.1,4.0,No,665.17
ORD101903,CUST6894,33.0,Female,Ahmedabad,Sports,Cricket Bat,1,2673.32,15.0,Debit Card,2025-01-30,3.4,2.0,No,2272.32
ORD104687,CUST1143,42.0,Female,Warangal,Fashion,T-Shirt,1,956.35,15.0,COD,2026-08-24,3.5,2.0,No,812.9
ORD110199,CUST3865,35.0,Male,Hyderabad,Home & Kitchen,Mixer Grinder,2,3768.88,5.0,Net Banking,2026-05-21,3.7,6.0,No,7160.87
ORD108091,CUST4465,32.0,Female,Bengaluru,Fashion,Jeans,1,2047.2,20.0,Debit Card,2026-12-13,5.0,7.0,No,1637.76
ORD104923,CUST1543,28.0,Other,Mumbai,Fashion,Jeans,1,1730.94,5.0,Net Banking,2026-03-12,4.1,3.0,No,1644.39
ORD106786,CUST5933,37.0,Female,Vijayawada,Home & Kitchen,Cookware Set,1,2981.53,10.0,Wallet,2026-09-15,2.7,6.0,No,2683.38
ORD113411,CUST3967,24.0,Female,Bengaluru,Sports,Yoga Mat,1,878.12,30.0,Credit Card,2025-12-01,3.7,5.0,No,614.68
ORD100076,CUST8089,22.0,Male,Kolkata,Fashion,T-Shirt,4,932.72,25.0,COD,2025-03-12,4.6,3.0,No,2798.17
ORD102346,CUST4081,,Male,Hyderabad,Electronics,Headphones,1,2969.48,5.0,Wallet,2025-12-26,2.8,2.0,Yes,2821.0
ORD106448,CUST5677,21.0,Male,Warangal,Fashion,Handbag,2,2118.31,25.0,Wallet,2026-04-20,2.9,4.0,No,3177.47
ORD108431,CUST5461,37.0,Female,Chennai,Electronics,Smartphone,1,24039.25,5.0,Net Banking,2025-02-14,4.3,3.0,No,22837.28
ORD108623,CUST6211,36.0,Male,Vijayawada,Electronics,Smartwatch,2,5959.22,15.0,Credit Card,2025-12-17,4.3,3.0,No,10130.68
ORD104587,CUST6121,35.0,Male,Warangal,Home & Kitchen,Mixer Grinder,2,3922.07,15.0,Debit Card,2026-11-12,3.3,3.0,Yes,6667.52
ORD114513,CUST7271,32.0,Male,Bengaluru,Home & Kitchen,Cookware Set,1,2658.5,0.0,Debit Card,2026-12-05,3.3,7.0,No,2658.5
ORD109710,CUST1223,39.0,Male,Visakhapatnam,Home & Kitchen,Mixer Grinder,2,3475.97,10.0,UPI,2026-11-15,3.4,7.0,No,6256.75
ORD109393,CUST1896,25.0,Male,Ahmedabad,Home & Kitchen,Bedsheet,3,1414.45,0.0,Debit Card,2025-08-31,3.4,5.0,No,4243.34
